,0
105,-1.6866559608049254
106,-0.5035973519254207
107,0.6867134362303247
108,-0.13176558438278038
109,-1.5852291455143581
110,-0.05978052492102203
111,-0.08392332684169361
112,2.4096673250842433
113,-3.4298110988599926
114,-2.4943536388209426
115,-0.026361084655288632
116,-0.8845104423728121
117,0.24066259004997367
118,0.5855013712137825
119,0.5012705928774374
120,1.028449479527573
121,1.3762097667718727
122,-3.263904031577811
123,0.6130164290554347
124,0.23746797788887417
125,-0.6828140345779153
126,0.11600818634146182
127,-2.9818131415075166
128,2.9263899750299176
129,-1.5184481362123168
130,-1.807792510842615
131,-0.2728918638935071
132,-0.3908261389868794
133,-4.092323047970989
134,0.9783192389009133
135,-2.579735749876494
136,-0.2610244281191652
137,3.220436403924298
138,-1.9700828147973872
139,-0.27590469735585355
140,2.0847372688913572
141,-2.135237121185687
142,-2.7002860988819126
143,3.3876403551364334
144,-2.5690154843812585
145,-1.3622818522907176
146,3.8369733666884818
147,-1.1361452492241098
148,-0.7646131984821667
149,2.3079715174007687
150,0.37238804638428646
151,-1.5239561349108324
152,-1.0738417328619154
153,0.3178408113395961
154,2.5607013566934524
155,-0.8436726305455283
156,0.6283036566264314
157,1.5349827638475764
158,-2.5083617800296856
159,1.0609117298558728
160,0.44219798550742473
161,3.093741622021003
162,0.3574738171764206
163,-0.12195974611554679
164,0.08176613994642336
165,0.9509642326907289
166,-0.5986544933348444
167,-0.4194268222288107
168,-2.698506201996672
169,-1.7823635333380135
170,1.3359266800852254
171,3.356121562198269
172,-1.9939432167182813
173,2.2974412776925517
174,-1.3486356954251406
175,0.6038740845069702
176,-3.0237784360935365
177,-4.334701846887045
178,-2.390460322782233
179,-1.0408200618322796
180,2.1952793571651856
181,-0.46903944092414535
182,0.05281393624648086
183,-3.2185930604508535
184,1.642834746056851
185,-1.9158114060548428
186,-1.2004086777018697
187,0.7686557458561614
188,-1.6983459005946442
189,1.1251665876423407
190,0.72887186693564
191,-2.1458750163370963
192,-2.3420276102751685
193,-0.6577676587461629
194,4.276433976473444
195,-0.6242958981323208
196,1.0948448653896719
197,1.855245778570885
198,-1.745699091986446
199,-0.8870223127813393
200,-1.4077360715109823
201,0.025174900039269005
202,-1.5010351650627893
203,1.1730758419018457
204,-1.508298139777056
205,4.562561798362775
206,-2.1418298180958577
207,2.441625522267487
208,-0.9486452400278854
209,-0.07483050507552576
210,0.462602509204361
211,-1.6121332768626075
212,-1.382191688389882
213,1.6787326698745841
214,-1.9359591320274108
215,0.19553532916070404
216,1.74931512102634
217,-1.1463659961551023
218,-0.24789838418311824
219,2.5438386449065935
220,-4.419352795479327
221,-1.179532831657473
222,0.9652422060838259
223,0.17744400140865174
224,2.351165802525168
225,-0.053972499800167176
226,1.5195304589596614
227,5.828903212904518
228,0.047565011520734495
229,1.3318146861895708
230,0.14274479980392324
231,2.216250447142926
232,-1.5838101553072046
233,1.475569374230324
234,3.3941779738152715
235,-1.2335321138576454
236,0.7248222776475806
237,-1.383972723399619
238,-0.6902666406461034
239,1.8081872062943414
240,1.7325526532570663
241,0.03797544474807716
242,1.3621228256093239
243,3.547460363824511
244,2.9748281299085164
245,1.5796258338213607
246,0.6478983088529614
247,0.6062436099915794
248,-1.7106882392426586
249,-0.19046640538095422
250,-0.38866089004023263
251,0.11137920153415164
252,-0.5391951045287122
253,1.248786735772279
254,0.1114598491250182
255,2.5041999803774706
256,1.8033055935413425
257,-0.25745006029343065
258,-2.6887913647127215
259,2.7725018269644908
260,2.116098181847933
261,1.0113126596147273
262,-2.2591781657592174
263,3.0049373351575284
264,-1.3918001849236237
265,-1.2289948103016528
266,-5.323101446379395
267,-0.03302056635099115
268,4.090037345760667
269,1.935969778258786
270,3.8633930551806404
271,3.211855841053753
272,1.7666323941856714
273,-3.8166160982076174
274,1.5212469047214021
275,-5.182588156106328
276,0.4523649442218712
277,-1.3511778967727062
278,-0.37572170849560943
279,3.5204098820271987
280,4.493635416781829
281,0.6364058118315011
282,-1.0565886427782047
283,2.2091525693418186
284,-2.1286542947545235
285,1.4553408149879912
286,1.4519667260334184
287,-0.2010889737916707
288,-4.497985720773303
289,-2.964958121593588
290,-0.8293355926781575
291,3.111545166047408
292,-1.4382261108978762
293,-0.868195718176179
294,2.407470611749361
295,2.231587204065827
296,-0.6744844708570504
297,0.7124079969841154
298,-1.9672647371401728
299,1.1490389400680825
300,-1.336185260018924
301,1.8236514611734256
302,1.0855212809681232
303,-1.3443225807783965
304,0.5248669503923691
305,0.11924454147603152
306,-0.17076074724724316
307,3.171192637504963
308,-2.2460950273608207
309,0.8996401308327784
310,-2.105728628719072
311,3.762053467809558
312,-2.8358152473217366
313,2.1879819667892164
314,1.6582488217691633
315,2.8380697898827396
316,-0.2217846381009735
317,-1.7483306703080412
318,1.3818354098479868
319,-4.975086338072969
320,0.95624210338656
321,-1.925024167146141
322,-0.09407979498858232
323,0.3318715233318693
324,-2.377946126302482
325,1.9109064223815355
326,0.6562631981836026
327,-1.839645999898458
328,-0.21281160734959195
329,1.0845681755618046
330,0.1597407997498101
331,-0.47557230960752145
332,1.4716688703337293
333,3.029468114857082
334,1.5852429511873007
335,-0.9409815859581572
336,2.528162878870533
337,3.314430529316718
338,0.7062270826241008
339,0.655941258860786
340,-1.7517688937561093
341,1.1267760874027775
342,-0.4969548541390575
343,1.4526017011919081
344,0.12373444806359964
345,-4.532125459390474
346,1.8498646440463171
347,2.333359411599437
348,-4.598363630797085
349,0.6901595634886167
350,2.8756590229946117
351,-1.0675343658796275
352,-2.0375648364377104
353,-1.483238663647345
354,-1.6102794995327567
355,-1.5859718170121413
356,-1.4564091958835277
357,1.1901451932343607
358,0.7444151674723499
359,-3.5341948433924046
360,-1.6112610438768604
361,0.7278862180371457
362,1.2244570594903421
363,-0.2229281352889832
364,3.3928755224404163
365,-2.6219466180911213
366,1.0492920998239308
367,-2.48476403095023
368,-0.5970998013042491
369,2.671420892315742
370,-2.6019767244495866
371,-1.3002462090339868
372,1.783368654011003
373,1.4992892795737545
374,0.8107551505466245
375,6.842681288180818
376,2.5806119445788536
377,-0.8770320055966626
378,0.9525329940215479
379,-0.9963397808398377
380,-1.8365778244024298
381,2.0600109157731583
382,2.2257379480374686
383,-2.87370117749337
384,-1.9686762125931674
385,-1.3129288960459922
386,0.053604449102608406
387,-2.0918270099596135
388,-1.610008776695595
389,-1.448163483964674
390,1.033840119287212
391,-0.26885836306739974
392,0.09484884072089388
393,1.9437301411961923
394,1.5263653811564002
395,0.07832783466223452
396,-3.5237315467162165
397,1.7706849871924937
398,-2.3221140877384747
399,1.8765142245854605
400,-1.065695492981383
401,-0.16364012067826725
402,-4.0792839265946705
403,-1.9881635263102464
404,0.5096789080446401
405,-2.831764151966549
406,-1.796411128786
407,2.2226287219341834
408,-1.8687138229642972
409,1.473665835679175
410,1.0471968671521918
411,1.8170285206286438
412,-0.18440548891595612
413,-0.04011207969720667
414,-0.22086479834705702
415,2.7285572905106448
416,-0.10220252560558007
417,2.794448526948747
418,-1.373354697382997
419,-0.16096623386356956
420,-4.967089756009557
421,-2.0324670302862327
422,0.6815403299728664
423,0.6206408802569073
424,-2.1829699727544196
425,-2.1129139004736404
426,-0.3331013501693314
427,1.6445402999037115
428,1.6041391064548818
429,-2.235605720992546
430,0.054452434729403316
431,-2.010135234030144
432,-0.8285961674662232
433,-0.12090587608943269
434,-0.9187105524607058
435,1.34301353752974
436,0.8453766997451768
437,0.5872756625822216
438,-1.536264070345277
439,1.0405056230366747
440,-1.2230899848810308
441,4.1354379442437805
442,-2.4418748646145865
443,-1.7360104803333924
444,-1.0930858762948779
445,-2.323425175971633
446,0.6449060899550262
447,0.3734573110416178
448,-2.1026759247949944
449,-1.2244278728980797
450,-0.9018387932660598
451,5.833999492225185
452,-0.49298058921558613
453,-4.675838460761759
454,2.4515848012696604
455,3.4277124887974963
456,1.1192607414273752
457,1.3350952068494157
458,-1.9797093048615988
459,-1.2639536275481822
460,-1.3338218321317707
461,4.028364774682623
462,-0.9320416151200356
463,-2.097221558725315
464,0.6591964656206986
465,-1.030980882047864
466,1.4695486202143286
467,2.9639384173660908
468,0.02395555000588648
469,1.6773198732644123
470,0.24211616857273452
471,0.04160544947361927
472,-0.7209417408583062
473,0.6734304358959746
474,0.298458812674346
475,-4.523932479821336
476,-1.9584057271623894
477,-1.1334123951506334
478,-0.044054085833555044
479,1.5569881857953365
480,2.843586906416143
481,-3.2152924558248546
482,-0.33138376696763333
483,-0.9231385898608782
484,1.7639764165028913
485,0.8931463999111758
486,2.38588058765286
487,-3.4675769449057534
488,2.009927156300147
489,0.5040584207158798
490,-1.1291858115708588
491,-3.4296401636849314
492,-2.2570834493698166
493,-0.8273906050446262
494,0.4080555452346456
495,-1.3551576985660108
496,4.975307755842937
497,6.7800569702797295
498,0.6348171016451437
499,0.9286567839200268
